source	target	search_result	chrf_score	bleurt
O que o episódio traz de novidade na conjuntura não é a repressão de caráter social contra os de baixo na hierarquia social, que é traço estrutural na sociedade brasileira (ver o cotidiano das favelas), mas a tentativa de se punir e refrear as liberdades de expressão e manifestação, orquestrada por governos que se afirmam democráticos e, aparentemente, adeptos das regras do liberalismo formal.	The complaint includes statements from three witnesses who had personal disputes with some of the activists.  Initially, the press reported that the entire complaint was based solely on the testimony of Felipe Braz, a former member of the far-left-wing organization Independent People's Front (FIP).	Além do debate, o encontro busca promover o diálogo e o intercâmbio entre as pesquisas acadêmicas e as experiências inovadoras da sociedade civil de produção de mídia que enfatizem uma prática cidadã.	0.14161465550264132	0.0130767822265625
Mas quando a ordem é ameaçada ou somente incomodada…	Independent journalist Collective Mariachi described Braz:	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.18713929142913632	-0.01922607421875
Na tarde do dia 24 de julho ativistas e mídia tiveram acesso ao processo contra os 23 ativistas, que até então corria em segredo de justiça.  As provas reunidas pela polícia nas 8 mil páginas do inquérito mais pareciam roteiro de novela.	[Braz] even physically assaulted a comrade at Occupy Cabral, from which he was expelled by activists and why he was named and shamed by feminists, thus beginning a history of disagreements with the protesters	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.09935893327786739	-0.03680419921875
O acadêmico e ativista Bruno Cava comentou: O noticiário hoje sobre o inquérito do ativismo carioca lembra aqueles tabloides expostos nas bancas de jornais em que os episódios da novela são relatados como notícias reais.	On the same day that the complaint became public, Braz gave an interview to the newspaper O Dia from Rio de Janeiro, boasting about having given testimony against activist Elisa Quadros, known as Sininho (Tinkerbell).	O jornalismo está abandonando, aos poucos, por motivos inconfessáveis, a valorização das personagens como elemento de narrativa.	0.142451752158008	-0.034759521484375
O objetivo é levantar uma cortina de fumaça, fazendo-nos discutir heróis, vilões, golpes sórdidos, facadas nas costas e triângulos amorosos.	His cynicism dismayed many activists.  On Facebook, activist and professor Henrique Antoun commented:	Além do debate, o encontro busca promover o diálogo e o intercâmbio entre as pesquisas acadêmicas e as experiências inovadoras da sociedade civil de produção de mídia que enfatizem uma prática cidadã.	0.20023152370983485	0.040679931640625
Para a advogada Eloisa Samy, uma das ativistas que buscou asilo no Consulado do Uruguai, o inquérito se baseia em acusações “pífias“.	The second witness is Anne Marie Josephine Louise Rosencrantz, who told police that Sininho wanted to burn down the Rio de Janeiro city council.	“Foi o pretexto de que o Alto Comando carecia para manifestar seu inconformismo com a revelação da verdade histórica.	0.1463328265900733	-0.051971435546875
Antes do processo ter saído do segredo de justiça, o historiador Sérgio Martins escreveu:	Rosencrantz is the ex-girlfriend of activist Game Over, and she accuses Sininho of “stealing” him from her.	Os representantes do povo nada fazem.  […] É preciso que o mundo saiba o que acontece no Maranhão.	0.14704531022143047	-0.009063720703125
Se o inquérito em questão não prima pelo zelo à ordem legal, é porque, no fundo, não é este seu objetivo.	In posts on her Google Plus account seven months ago, Rosencrantz insults Sininho, calling her manipulative.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.1644374855633459	-0.047149658203125
Mais valor que a consistência jurídica tem a eficácia moral.	Game Over was one of those arrested the day before the World Cup final.	O jornalismo está abandonando, aos poucos, por motivos inconfessáveis, a valorização das personagens como elemento de narrativa.	0.1798178997293507	-0.028778076171875
O que é “fato” para o jornal e “evidência” para o Ministério Público (e para o juiz que acolheu em duas horas o processo de duas mil páginas), não são reconstruções do ocorrido baseadas em investigações rigorosas, mas construções ficcionais feitas sob medida para o gosto moralista de um leitor conservador informalmente alçado a júri popular.	The third person whose statements appear in the complaint is Cleyton “Joker” Silbernagel, a candidate for state representative for the Brazilian Socialist Party (PSB) who declared his love for Sininho in videos posted on YouTube and said that he regretted informing on her to police.	“Foi o pretexto de que o Alto Comando carecia para manifestar seu inconformismo com a revelação da verdade histórica.	0.12481297005169333	-0.08056640625
Em suma, o que está correndo em sigilo de justiça é só uma parte do inquérito.  Uma outra, talvez a mais importante, vem correndo a olhos vistos, na página dos jornais, desde junho do ano passado.	The Collective Mariachi described him as a young man with “mental problems, [who] has over 10 fake Facebook profiles” and who poses for photos alongside controversial political figures.	Ainda precisamos descobrir quem está patrocinando os eventos no Brasil e manifestar nosso repúdio e boicote.	0.15339179311521953	-0.061187744140625
Com a abertura do acesso ao inquérito, e a libertação dos últimos três ativistas que seguiam presos - Elisa Quadros, a Sininho, Camila Jourdan e Igor D'Icarahy - veio também a descoberta de uma informação crucial para análise dos fatos: o processo se baseou na denúncia de três testemunhas-chave e em supostas traições amorosas“.	Cleyton “calls himself ‘a former Black Bloc' and one of his promises in his bid for State Representative (this is true) in the upcoming elections is to institute the ‘Day of the Black Bloc' holiday,” according to the collective.	“Foi o pretexto de que o Alto Comando carecia para manifestar seu inconformismo com a revelação da verdade histórica.	0.13025001230898128	-0.07977294921875
Romance, traições e machismo no roteiro da Polícia Montagem bem humorada do teatro montado pela polícia e justiça do Rio de Janeiro com apoio, acusam ativistas, das ORganizações Globo.	Black Bloc is a protest tactic of wearing black clothing and covering the face with a mask or bandanna that has been used at demonstrations since 2013.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.1975488887702628	0.0222625732421875
Para o professor Idelber Avelar, o processo foi movido por preconceito e na tentativa de criminalizar ativistas e protestos:	The 23 activists charged with forming an armed gang deny planning any violence.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.13781826368702688	-0.011260986328125
Depois de passar alguns dias lendo matérias, “denúncias”, depoimentos e documentos relacionados às prisões arbitrárias de manifestantes no Rio de Janeiro, eu não tenho mais dúvidas: no coração do processo de criminalização dos protestos políticos, estão o machismo, a homofobia e uma profunda, visceral, violenta misoginia.	Sininho has accused them of “disgusting manipulation” and trying to frame the activists.  Lawyer Eloisa Samy, one of activists who sought asylum at the Consulate of Uruguay, said the complaint was based on “pathetic” accusations.	Estou feliz por meus amigos e amigas LGBTs, mas estou feliz sobretudo por nós heterossexuais que nos tornamos um pouquinho menos opressores, com a violência simbólica que exercemos a todo dia para obrigar a todos a terem a mesma orientação sexual que a nossa.	0.17788434638760395	0.0596923828125
Inicialmente a imprensa divulgou que todo o processo se baseava apenas no testemunho de Felipe Braz, ex-membro da FIP, Frente Independente Popular.  O perfil do Coletivo Mariachi descreveu o perfil de Braz:	Authorities, who said they had been investigating the activists since September 2013, also wiretapped phone calls of lawyers and the Institute of Human Rights Defenders during their investigation.	“Tenho família que fugiu de Angola em 75.  Foi terrível para muita gente, para muitas famílias.	0.08447982180293508	-0.0634765625
Chegou a agredir fisicamente uma companheira no Ocupa Cabral, de onde foi expulso pelos ativistas e motivo pelo qual foi “escrachado” pelas feministas, começando assim um histórico de desavenças com os manifestantes	In light of the complaint, some have criticised the arrests as attempts to persecute social movements with the support of various mainstream media outlets.	[…] Na confusão perdi meu celular e algumas outras coisas.  O acampamento ficou desbaratado e os ânimos devastados.	0.16271938251563614	-0.019134521484375
No mesmo dia em que o processo se tornou público, Felipe deu uma entrevista ao jornal O Dia, do Rio de Janeiro, se vangloriando de ter denunciado a ativista Sininho e causando espanto pelo cinismo em muitos ativistas..	Several activists and even groups of lawyers have accused the coverage of the country's biggest media outlet, Rede Globo, of manipulation, censorship and lies.	No bolso frontal dos uniformes usados por ele foram estampados os dias da semana, para que o freguês tenha a certeza de que Valdir não usa hoje a roupa suja de ontem.	0.17960018930332747	-0.0298614501953125
O professor carioca Henrique Antoun comentou:	Historian and journalist Marco Morel wrote:	Os representantes do povo nada fazem.  […] É preciso que o mundo saiba o que acontece no Maranhão.	0.1631782841036463	0.183837890625
