source	target	search_result	chrf_score	bleurt
Zusätzliche Namen für Anlagenkonten	additional names for asset account	Additional Names	0.30742786581978393	0.36474609375
Zusätzliche Namen für ErÃ¶ffnungssaldo	additional names for opening balance payee	Additional Names	0.24834814761602328	0.298583984375
Zusätzliche Namen für Rechnungskonten	additional names for invoice accounts	Additional Names	0.2789744151394084	0.361572265625
& Geldinstitut	& Institution	& Close Wallet	0.05555555555555564	0.017578125
& Konto	& Account	& Kompare	0.04166666666666676	0.0745849609375
& Buchung	& Transaction	& Kompare	0.05747126436781618	0.160400390625
Buchung markieren als...	Mark transaction as...	File Save As...	0.10862864748546185	0.394287109375
Buchung markieren	Mark transaction	Markup Insertion	0.2846153846153846	0.36083984375
Kategorie-Optionen	Category options	Category Type	0.4510158835862314	0.56201171875
Geldinstitut-Optionen	Institution options	Institution Options	0.758991566712155	0.9091796875
Zahlungsempfänger-Optionen	Payee options	Options Sign Message	0.3665526290856129	0.316650390625
Budget-Optionen	Budget options	Your budgets	0.24689230415244334	0.5009765625
Investment-Optionen	Investment options	Investments	0.5425930609932853	0.321044921875
Optionen fÃ¼r geplante Buchungen	Scheduled transactions options	& Options > >	0.1432133057395438	0.2281494140625
Buchungsoptionen	Transaction options	Options	0.23214184695126186	0.378662109375
Buchungen verschieben nach...	Move transaction to...	Canceling...	0.1152874499531477	0.287109375
Konto wählen	Select account	Choose Account	0.3276644651644651	0.81298828125
Währungsoptionen	Currency options	Options	0.2836371948196843	0.420654296875
Bericht-Karteireiter	Report Tab	Report Writer	0.4802705401079412	0.2491455078125
Auf dieser Karteikarte legen Sie die grundsätzlichen Eigenschaften des Berichts fest.	On this tab, you set the basic properties of this report.	On this tab, you set the basic properties of this report.	1.0	0.98193359375
Berichtsname	Report Name	Report	0.46029845905783856	0.282958984375
Wählen Sie einen Namen für diesen Bericht.	Choose a name for this report.	(User: %1) (Group: %2) (Others: %3)	0.08550086701347213	0.37841796875
Geben Sie einen Kommentar ein, um sich später an die Details des Berichts erinnern zu können.	Enter a comment to help you remember the details of this report.	Comment: Enter a comment to help you remember the details of this report.	0.9843881416302511	0.94580078125
Rechne Werte in die Basiswährung umConvert 'em!!	Convert values to base currency	Convert Backend... (Experimental!)	0.2493268019144367	0.278076171875
Wählen Sie diese Option, um alle Werte in Ihre Basiswährung zu konvertieren. Wählen Sie es nicht aus, wenn Sie Werte in der UrsprungswÃ¤hrung sehen mÃ¶chten. Wenn Währungen nicht umgerechnet werden, werden auch Summen nicht angezeigt.	Select this option to convert all values in the report to your base currency. Leave it unchecked if you would like to see values in their original currency. If currencies are not converted, then subtotals will not be shown.	Convert values to base currency: Select this option to convert all values in the report to your base currency. Leave it unchecked if you'd like to see values in their original currency. If currencies are not converted, then subtotals will not be shown.	0.9539286386189181	0.892578125
Als beliebten Bericht markieren	Mark as a favorite report	Ctrl; I Article Mark as Important	0.30252457998825283	0.2734375
Markieren Sie diese Option, um den Bericht als einen beliebten Bericht zu kennzeichnen. Alle Ihre beliebten Berichte sind fÃ¼r einen schnellen Zugang in der Berichtsliste gruppiert.	Select this option to notate this report as one of your favorites. All your favorite reports are grouped in one place on the report list for easy access.	This section lists all the reports you have marked as a favorite in the report configuration dialog. They are still listed in one of the other sections, but they are also aggregated here for your easy reference. Favorite reports are also included on the financial summary page for even easier reference.	0.44606903159338934	0.5966796875
ReportControl	ReportControl	reportview	0.235970535713979	0.406494140625
Konfiguriere diesen Bericht	Configure this report	Configuring Reports	0.4887282820448368	0.6865234375
Neuen Bericht basierend auf diesem anlegen	Create a new report based on this one	& New Document Based on This	0.20789814414890206	0.57373046875
Diesen Bericht in die Zwischenablage kopieren	Copy this report to the clipboard	Message Copy To	0.09690925748059163	0.2744140625
Diesen Bericht als HTML- oder CSV-Datei exportieren	Export this report as an HTML or CSV file	Export to HTML or CSV	0.3802411768716199	0.74072265625
Diesen Bericht endgültig löschen	Permanently delete this report	Delete Article Delete Article	0.17285218464231403	0.41162109375
Zeilen/Spalten-Karteireiter	Rows/ Columns Tab	zettaliter; zettaliters; Zl	0.03125000000000009	0.1597900390625
In diesem Karteireiter können Sie einstellen, wie Sie die Zeilen und Spalten selektieren und organisieren möchten.	On this tab, you configure how you'd like the rows and columns to be selected and organized.	On this tab, you configure how you would like the rows and columns to be selected and organized. This tab presents different configuration options depending on the style of report you have selected.	0.8479910259053973	0.81982421875
Organisiert nach:	Organize by:	Arrangement:	0.10659174025510666	0.471435546875
Wählen Sie aus, wie Sie die Buchungen in diesem Bericht gruppieren möchten.	Choose how to group the transactions in this report	Organize by: Choose how to group the transactions in this report	0.9735129962507365	0.80615234375
Zeige Spalten	Show Columns	Skalnate Pleso	0.07440476190476199	0.2314453125
Wählen Sie aus, wie die Spalten in diesem Bericht angezeigt werden sollen. Das Datum und der Betrag werden immer angezeigt.	Choose which columns should be shown in the report. The date and transaction amount are always shown.	Show Columns: Choose which columns should be shown in the report. The date and transaction amount are always shown.	0.9856571092672919	0.83935546875
Wählen Sie diese Option um die Notizspalte anzuzeigen.	Select this option to show the Memo column	Check this option to show note lines.	0.47714606341769805	0.57666015625
Wählen Sie diese Option um die Aktienspalte für Investitionen anzuzeigen.	Select this option to show the Shares column for investments	Show Options > >	0.08671202507374672	0.33349609375
Wählen Sie diese Option um die Preisspalte für Investitionen anzuzeigen.	Select this option to show the Price column for investments	Show Options > >	0.08475942410244576	0.33740234375
Wählen Sie diese Option um die Abgleichspalte anzuzeigen.	Select this option to show the Running balance column	Show Options > >	0.09413286734343256	0.363525390625
Wählen Sie diese Option um die Kontospalte anzuzeigen.	Select this option to show the Account column	Show Options > >	0.11138177711374192	0.42919921875
Wählen Sie diese Option um die Nummernspalte anzuzeigen.	Select this option to show the Number column	Show Options > >	0.11437650565292606	0.4384765625
Wählen Sie diese Option um die Zahler/Empfänger anzuzeigen.	Select this option to show the Payee column	Show Options > >	0.11753695372514984	0.4140625
Wählen Sie diese Option um die Kategoriespalte anzuzeigen.	Select this option to show the Category column	Choose the category	0.20238876272273432	0.564453125
Wählen Sie diese Option um die Aktionsspalte anzuzeigen.	Select this option to show the Action column	Show Options > >	0.11437650565292606	0.42626953125
Nur Investmentkonten verwenden	Include only Loan accounts	For Internal Use Only	0.1357786601121826	0.34619140625
Verwende nur Investmentkonten	Include only Investment accounts	Show Broken Links Only	0.07850020350020355	0.2117919921875
Markieren Sie dieses Kästchen um nur die Kategorien zu verwenden welche als„ Benutze in Steuerberichten“ markiert wurden.	"Check this box to include only those categories which have been marked to ""Include on Tax Reports"""	Sorry, that folder name is in use. Try again?	0.08194532293204028	0.2427978515625
Ausblenden Teil Buchung Details	Hide Split Transaction Details	Part details	0.1811581201471584	0.316162109375
Nicht die individuellen Buchungen darstellen, aus denen eine Split-Buchung besteht	Do not display the individual transactions that make up a split transaction	No Server-Side Filtering Configured	0.060490377280995204	0.265869140625
Schließe nur Steuerkategorien ein	Include only Tax categories	Remove only categories	0.4638211639772871	0.5068359375
n von n	n of n	Inv N	0.04166666666666676	0.254150390625
Eintragen...	Enter...	Add Entry...	0.2847965028192788	0.6943359375
Auf dieser Karteikarte können Sie das Diagramm für diesen Bericht einrichten.	On this tab, you configure the chart drawn for this report.	Website: http: / /www. koffice. org/ kchart/	0.13390186912534519	0.1568603515625
Wählen, welche Form das Diagramm haben soll.	Select what form you would like the chart to be drawn as.	Select Diagram on Right	0.12246840416581549	0.29443359375
Gitterlinien anzeigen	Show grid lines	View Guide Lines	0.1906866231008569	0.6201171875
Wählen Sie diese Option, um horizontale und vertikale Gitterlinien im Diagramm anzuzeigen.	Select this option to show horizontal and vertical grid lines on the chart.	Show grid lines: Whether to print horizontal and vertical grid lines on the chart.	0.6930545270705508	0.64794921875
Werte im Diagramm anzeigen	Draw values on chart	View Histogram	0.08096488518175272	0.2147216796875
Wählen Sie diese Option um numerische Werte neben die entsprechenden Punkte der Zeichnung zu schreiben.	Select this option to draw the numeric values for data points next to their plot location.	Select this numeric label	0.1893845050635288	0.38330078125
Standardmäßig als Diagramm zeigen	Show as chart by default	Diagram Mode	0.06156412407316351	0.2005615234375
Wählen Sie diese Option, um den Bericht als Diagramm anzuzeigen, wenn Sie den Bericht wieder öffnen. Andernfalls wird der Textbericht als erstes angezeigt.	Select this option to cause the report to be shown as a chart when you first open the report. Otherwise, it will come up as a text report.	Chart: Only present if the report is capable of displaying a chart. Clicking this option toggles between the report and the chart.	0.3617167453921049	0.466552734375
Wählen Sie Linienbreite, mit der die Grafen angezeigt werden sollen.	Select what width should be used to draw the line on the chart	Select here the line border width in pixels.	0.2750996273771257	0.54736328125
Wählen Sie aus, welche Arten von Konten in den Zeilen des Berichts angezeigt werden sollen.	Choose what kind of accounts to display as the rows of this report.	Rows: Choose what kind of accounts to display as the rows of this report	0.9735073383633167	0.77587890625
Wählen Sie wie groß die Zeitperiode sein soll die jede Spalte umfasst.	Choose how large of a time period each column should encompass	Columns: Choose how large of a time period each column should encompass	0.9840770560972838	0.86376953125
Zeige Summen-Spalte	Show totals column	Element Add Add Sum	0.07361111111111118	0.131103515625
Mittelwert Tage	Average days	days	0.1814800527526578	0.171875
Geplante Buchungen einschließen	Include scheduled transactions	Entering scheduled transactions	0.7332747374044573	0.468017578125
Umbuchungen einschlieÃen	Include transfers	Edit Undo	0.03289473684210536	0.048187255859375
