Telefon@item:inlistbox	Telephone	Example of expression values	Evaluate Expression
Helikopter@item:inlistbox	Helicopter	Use EXIF information when available	Use EXIF orientation information
Applaus@item:inlistbox	Applause	Thomas Reitelbach, Mark ZieglerEMAIL OF TRANSLATORS	Roberto Selbach Teixeira
Gewehrschuss@item:inlistbox	Gunshot	tr@erdfunkstelle.de, mark.ziegler@rakekniven.de	daniel. naber@t-online. de
Perkussion %1	Percussion %1	Mode Selection	Select Mode
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	The folder %1 was passed to GwenRename as the only parameter. Do you want to rename the folder or the contained files in the folder?	A file named %1 already exists. Do you want to replace it?
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Batch Renaming Utility for KDE	KDE note taking utility
Zu öffnende Stücke@info	Song(s) to open	(C) 2003 - 2009 Spiros Georgaras	(c) 2002-2003 George Staikos
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	Spiros Georgaras	Georg Robbers
Schwerwiegender Fehler@info:whatsthis	Fatal	Disable Profiles	Activate Profile
Die Anwendung beenden@info:whatsthis	Exit the application	Renamed files, or	Rename files.
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	renamed folders, or	Renaming folder
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Memory Assignment Error The program cannot occupy memory for its execution. Close a few programs and try again	Memory allocation failed. You should close this application now to avoid data loss.
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Unable to rename folder %1 You do not have write permissions for this folder.	Could not open file %1 for writing. You might not have the permission to write to that file.
Liedtext speichern ...@action player play	Save Lyrics...	File '%1 'does not exist. Check your selection and try again	The file '%1 'does not exist.
Wiedergabe@info:whatsthis	Play	Could not rename file '%1 '. You do not have write permissions on this file.	Could not rename file %1.
Wiedergabe starten@action player pause	Start playback of the current session	Invalid file type selected. You can rename only normal files or folders.	The file name of what is usually the source file or file that is unmodified.
Pause@info:whatsthis	Pause	Invalid selection. It is not possible to rename files and folders in the same run.	Unable to perform requested operation. Please select only one folder, or several files, but do not mix files and folders.
Wiedergabe anhalten@action player next song	Pause the playback	Invalid selection. The files must be in the same folder.	%1 does not seem to be a folder. Please choose a valid folder.
Nächstes Stück@action player previous song	Next song	Invalid selection. You cannot rename the current folder or the folder above it.	You cannot rename a standard folder.
Vorheriges Stück@action player skip forward	Previous song	Folder %1 is empty.	File %1 is empty.
Vorspulen@info:whatsthis	Forward	Time stamp format	Time Format
Im Stück vorspulen@action player skip backward	Player seek forward	The time stamp field supports a selection of terms for date and time. The following section describes these expressions.	The Time and Date section lets you set options relating to time and date:
Zurückspulen@info:whatsthis	Rewind	These expressions are used for the date:	The values used for this example are:
Im Stück zurückspulen@action player stop	Player seek backward	The day as a number without leading zero (1-31)	The day as number without a leading zero (1-31).
Stopp@info:whatsthis	Stop	The day as a number with a leading zero (01-31)	The day as number with a leading zero (01-31).
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	The abbreviated local day name (e.g., 'Mon'..' Son')	The abbreviated localized day name (e. g. 'Mon'.. 'Sun ').
Datei-Informationen ...@action playlist repeat	File info...	The long, local day name (e.g. ‘Monday'..‘Sunday')	The long localized day name (e. g. 'Monday'.. 'Sunday ').
Wiederholen@action playlist shuffle	Repeat	The month as number without leading zero (1-12)	The month as number without a leading zero (1-12).
Beliebige Reihenfolge@action player auto-start	Shuffle	The month as a number with a leading zero (01-12)	The month as number with a leading zero (01-12).
Automatisch starten@action	Auto-Start	"The abbreviated local month name (e.g. ""Jan"".. ""Dec"")"	The abbreviated localized month name (e. g. 'Jan'.. 'Dec ').
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	The long, local month name (e.g. ‘January'..‘December')	The abbreviated localized month name (e. g. 'Jan'.. 'Dec ').
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	The year as a two-digit number (00-99)	The year as two digit number (00-99).
Helikopter@item:inlistbox	Helicopter	The year as a four-digit number (1752-8000)	The year as four digit number (1752-8000).
Applaus@item:inlistbox	Applause	These expressions are used for the time:	The values used for this example are:
Gewehrschuss@item:inlistbox	Gunshot	The hour without a leading zero (0..23 or 1..12 when displaying AM/PM)	The hour without a leading zero (0..23 or 1..12 if AM/ PM display).
Perkussion %1	Percussion %1	The hour with a leading zero (00..23 or 01..12 when displaying AM/PM)	The hour with a leading zero (00..23 or 01..12 if AM/ PM display).
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	The minute without a leading zero (0..59)	The minute without a leading zero (0..59).
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	The minute with a leading zero (00..59)	The minute with a leading zero (00..59).
Zu öffnende Stücke@info	Song(s) to open	The second without leading zero (0..59)	The second without a leading zero (0..59).
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	The second with a leading zero (00..59)	The second with a leading zero (00..59).
Schwerwiegender Fehler@info:whatsthis	Fatal	The milliseconds without leading zeros (0..999)	The milliseconds without leading zeroes (0..999).
Die Anwendung beenden@info:whatsthis	Exit the application	The milliseconds with leading zeros (000..999)	The milliseconds with leading zeroes (000..999).
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	"Show AM/PM. ""AP"" is replaced by ""AM"" or ""PM"""	"Use AM/ PM display. AP will be replaced by either ""AM"" or ""PM""."
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	"show on/pm. "" ap"" is replaced by ""am"" or ""pm""Where the text came from"	"Use am/ pm display. ap will be replaced by either ""am"" or ""pm""."
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Rename error No files have been renamed.	No renameable files found.
Liedtext speichern ...@action player play	Save Lyrics...	"Error renaming file ""%1"" A recovery script named ""gwenrename.restore"" was created in the working folder."	"An error occurred while encoding file ""%1""."
Wiedergabe@info:whatsthis	Play	Icon not found The program cannot find an icon that is necessary for execution. Please check the installation.	Could not find the Finger program on your system, please install.
Wiedergabe starten@action player pause	Start playback of the current session	Symbols were not found The program cannot find some symbols that are necessary for execution. Please check the installation.	No plugins found, check your installation.
Pause@info:whatsthis	Pause	"A profile named ""%1"" already exists. Please select another name for the profile."	There is already a share with the name %1. Please choose another name.
Wiedergabe anhalten@action player next song	Pause the playback	The element %1 has the wrong type.	"Declare ""%1"" has wrong type."
Nächstes Stück@action player previous song	Next song	The element %1 is not changeable	Cannot convert %1 to an int
Vorheriges Stück@action player skip forward	Previous song	Element %1 no longer exists	%1 does not exist
Vorspulen@info:whatsthis	Forward	The following problems have occurred:	There were errors:
Im Stück vorspulen@action player skip backward	Player seek forward	Elements in this list cannot be renamed.	Cannot clear the list of entries.
Zurückspulen@info:whatsthis	Rewind	Open file with	File Open With
Im Stück zurückspulen@action player stop	Player seek backward	List Management	Notes Management
Stopp@info:whatsthis	Stop	Add to list	& Add to list
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	Reverse List	Reverse List
Datei-Informationen ...@action playlist repeat	File info...	Create List from Selection	Create Playlist From Selected Items
Wiederholen@action playlist shuffle	Repeat	Selection Management	Operation management
Beliebige Reihenfolge@action player auto-start	Shuffle	All elements of the selected type	All Selected Items
Automatisch starten@action	Auto-Start	Reverse current selection	Invert the current selection
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	Create selection from the list	Select from a list
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	Elements containing a search pattern	Include item summaries in your search
Helikopter@item:inlistbox	Helicopter	No changes	No Changes
Applaus@item:inlistbox	Applause	Extension	Expanding
Gewehrschuss@item:inlistbox	Gunshot	Minimum extension	Minimum Expanding
Perkussion %1	Percussion %1	Horizontal size type	Horizontal Size Type
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	Enlarge horizontally	Flip Horizontally
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Split horizontally	Split horizontal
Zu öffnende Stücke@info	Song(s) to open	(C) 2008 The KConfigEditor Developer (C) 2004 Zack Rusin	(C) 1999-2008, The Konqueror developers
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	kconfigeditor	kconfig_compiler
Schwerwiegender Fehler@info:whatsthis	Fatal	All columns	All Rows
Die Anwendung beenden@info:whatsthis	Exit the application	KSqueezedTextLabel	KSqueezedTextLabel
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	CPU strategy for frequency separation	CPU frequency scaling policy
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Set up battery monitoring	Configure Battery Monitor
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Display the battery's percentage & charge level	Show the percentage of & charge on the battery
Liedtext speichern ...@action player play	Save Lyrics...	Oxygen design	Oxygen Theme
Wiedergabe@info:whatsthis	Play	Power Manager	Power Manager
Wiedergabe starten@action player pause	Start playback of the current session	Lock screen when re-activated	Lock screen on resume
Pause@info:whatsthis	Pause	With this slider, you can control the brightness of the screen when the system is supplied with mains voltage.	With this slider you can set the brightness when the system is plugged into the socket outlet
Wiedergabe anhalten@action player next song	Pause the playback	If system remains idle longer than	When the system is idle for more than
Nächstes Stück@action player previous song	Next song	To prevent data loss or other damage, you can drive your system to sleep so that you do not run over the battery life. Set the minutes for which the actions set are executed below.	To prevent data loss or other damage, you can have the system suspend or hibernate, so you do not run accidentally out of battery power. Configure the number of minutes below which the machine will run the configured action.
Vorheriges Stück@action player skip forward	Previous song	When notebook lid is closed	When laptop lid closed
